id,layer,templateId,tags,question,optionA,optionB,optionC,optionD,axes,sensitivity
"L4-L4-17-114-52ace1f8","L4","L4-17","精神误解","最近这段时间，提到「想成为什么样的人」，我最不想被误会成「不接受你们的好意」。更真实的是？","我希望被当成成年人看待","这样我会更舒服自在","这能让我从压力里喘口气","我在学着对自己负责","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-116-c48bfefd","L4","L4-17","精神误解","提到「想成为什么样的人」，我最不想被误会成「不懂事或太自我」。更真实的是？","我在学着对自己负责","这能让我从压力里喘口气","我需要一点点掌控感","这是我表达自己的方式","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-118-65d7b7e5","L4","L4-17","精神误解","最近这段时间，提到「想成为什么样的人」，我最不想被误会成「不懂事或太自我」。更真实的是？","我在学着对自己负责","这能让我从压力里喘口气","我需要一点点掌控感","这是我表达自己的方式","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-117-e4270045","L4","L4-17","精神误解","如果只能选一个更贴近的：提到「想成为什么样的人」，我最不想被误会成「不懂事或太自我」。更真实的是？","我在学着对自己负责","这能让我从压力里喘口气","我需要一点点掌控感","这是我表达自己的方式","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-130-16123367","L4","L4-17","精神误解","最近这段时间，提到「自我价值感来源」，我最不想被误会成「不懂事或太自我」。更真实的是？","我想先自己消化","这是我表达自己的方式","这能让我从压力里喘口气","我需要一点点掌控感","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-129-e625626d","L4","L4-17","精神误解","如果只能选一个更贴近的：提到「自我价值感来源」，我最不想被误会成「不懂事或太自我」。更真实的是？","我想先自己消化","这是我表达自己的方式","这能让我从压力里喘口气","我需要一点点掌控感","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-131-1fa0bb90","L4","L4-17","精神误解","在我们家沟通里，提到「自我价值感来源」，我最不想被误会成「不懂事或太自我」。更真实的是？","我想先自己消化","这是我表达自己的方式","这能让我从压力里喘口气","我需要一点点掌控感","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-133-1f529e76","L4","L4-17","精神误解","如果只能选一个更贴近的：提到「不想被定义的部分」，我最不想被误会成「浪费时间和钱」。更真实的是？","这对我的心理健康有帮助","我在学着对自己负责","我想用自己的方式爱这个家","想保留一点自己的节奏","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-132-6ad36dea","L4","L4-17","精神误解","提到「不想被定义的部分」，我最不想被误会成「浪费时间和钱」。更真实的是？","这对我的心理健康有帮助","我在学着对自己负责","我想用自己的方式爱这个家","想保留一点自己的节奏","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-125-46fccec5","L4","L4-17","精神误解","如果只能选一个更贴近的：提到「自我价值感来源」，我最不想被误会成「想摆脱这个家」。更真实的是？","我想先自己消化","我在认真尝试喜欢的事","我想被看见真实的自己","想保留一点自己的节奏","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-124-7a95660f","L4","L4-17","精神误解","提到「自我价值感来源」，我最不想被误会成「想摆脱这个家」。更真实的是？","我想先自己消化","我在认真尝试喜欢的事","我想被看见真实的自己","想保留一点自己的节奏","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-126-a3b85537","L4","L4-17","精神误解","最近这段时间，提到「自我价值感来源」，我最不想被误会成「想摆脱这个家」。更真实的是？","我想先自己消化","我在认真尝试喜欢的事","我想被看见真实的自己","想保留一点自己的节奏","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-128-1d60c3f2","L4","L4-17","精神误解","提到「自我价值感来源」，我最不想被误会成「不懂事或太自我」。更真实的是？","我想先自己消化","这是我表达自己的方式","这能让我从压力里喘口气","我需要一点点掌控感","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-127-ba386085","L4","L4-17","精神误解","在我们家沟通里，提到「自我价值感来源」，我最不想被误会成「想摆脱这个家」。更真实的是？","我想先自己消化","我在认真尝试喜欢的事","我想被看见真实的自己","想保留一点自己的节奏","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-100-6a284730","L4","L4-17","精神误解","提到「对家庭责任的看法」，我最不想被误会成「想摆脱这个家」。更真实的是？","这对我的心理健康有帮助","这是我表达自己的方式","这能让我从压力里喘口气","我想用自己的方式爱这个家","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-099-aa9063ec","L4","L4-17","精神误解","在我们家沟通里，提到「对稳定和冒险的看法」，我最不想被误会成「不懂事或太自我」。更真实的是？","这样我会更舒服自在","我需要一点点掌控感","这对我的心理健康有帮助","我想用自己的方式爱这个家","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-101-445885f1","L4","L4-17","精神误解","如果只能选一个更贴近的：提到「对家庭责任的看法」，我最不想被误会成「想摆脱这个家」。更真实的是？","这对我的心理健康有帮助","这是我表达自己的方式","这能让我从压力里喘口气","我想用自己的方式爱这个家","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-103-69b4e311","L4","L4-17","精神误解","在我们家沟通里，提到「对家庭责任的看法」，我最不想被误会成「想摆脱这个家」。更真实的是？","这对我的心理健康有帮助","这是我表达自己的方式","这能让我从压力里喘口气","我想用自己的方式爱这个家","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-102-11ade9e0","L4","L4-17","精神误解","最近这段时间，提到「对家庭责任的看法」，我最不想被误会成「想摆脱这个家」。更真实的是？","这对我的心理健康有帮助","这是我表达自己的方式","这能让我从压力里喘口气","我想用自己的方式爱这个家","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-095-a13ce439","L4","L4-17","精神误解","在我们家沟通里，提到「精神内耗时的需要」，我最不想被误会成「不接受你们的好意」。更真实的是？","我在认真尝试喜欢的事","这能让我从压力里喘口气","我想用自己的方式爱这个家","这对我的心理健康有帮助","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-094-df2d2a1f","L4","L4-17","精神误解","最近这段时间，提到「精神内耗时的需要」，我最不想被误会成「不接受你们的好意」。更真实的是？","我在认真尝试喜欢的事","这能让我从压力里喘口气","我想用自己的方式爱这个家","这对我的心理健康有帮助","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-096-163fbe45","L4","L4-17","精神误解","提到「对稳定和冒险的看法」，我最不想被误会成「不懂事或太自我」。更真实的是？","这样我会更舒服自在","我需要一点点掌控感","这对我的心理健康有帮助","我想用自己的方式爱这个家","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-098-d751fed9","L4","L4-17","精神误解","最近这段时间，提到「对稳定和冒险的看法」，我最不想被误会成「不懂事或太自我」。更真实的是？","这样我会更舒服自在","我需要一点点掌控感","这对我的心理健康有帮助","我想用自己的方式爱这个家","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-097-2ea69e67","L4","L4-17","精神误解","如果只能选一个更贴近的：提到「对稳定和冒险的看法」，我最不想被误会成「不懂事或太自我」。更真实的是？","这样我会更舒服自在","我需要一点点掌控感","这对我的心理健康有帮助","我想用自己的方式爱这个家","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-110-9117bf94","L4","L4-17","精神误解","最近这段时间，提到「独处的需要」，我最不想被误会成「叛逆或不听话」。更真实的是？","这是我表达自己的方式","这对我的心理健康有帮助","这能让我从压力里喘口气","我需要一点点掌控感","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-109-61b16920","L4","L4-17","精神误解","如果只能选一个更贴近的：提到「独处的需要」，我最不想被误会成「叛逆或不听话」。更真实的是？","这是我表达自己的方式","这对我的心理健康有帮助","这能让我从压力里喘口气","我需要一点点掌控感","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-111-1a77ea9d","L4","L4-17","精神误解","在我们家沟通里，提到「独处的需要」，我最不想被误会成「叛逆或不听话」。更真实的是？","这是我表达自己的方式","这对我的心理健康有帮助","这能让我从压力里喘口气","我需要一点点掌控感","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-113-c3cd2167","L4","L4-17","精神误解","如果只能选一个更贴近的：提到「想成为什么样的人」，我最不想被误会成「不接受你们的好意」。更真实的是？","我希望被当成成年人看待","这样我会更舒服自在","这能让我从压力里喘口气","我在学着对自己负责","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-112-ea530413","L4","L4-17","精神误解","提到「想成为什么样的人」，我最不想被误会成「不接受你们的好意」。更真实的是？","我希望被当成成年人看待","这样我会更舒服自在","这能让我从压力里喘口气","我在学着对自己负责","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-105-3be8f1e3","L4","L4-17","精神误解","如果只能选一个更贴近的：提到「对「乖」和「真」的取舍」，我最不想被误会成「浪费时间和钱」。更真实的是？","我想先自己消化","这对我的心理健康有帮助","我想被看见真实的自己","我在学着对自己负责","reason_0|reason_1|reason_2|reason_3","sensitive"
"L4-L4-17-104-8e7982ba","L4","L4-17","精神误解","提到「对「乖」和「真」的取舍」，我最不想被误会成「浪费时间和钱」。更真实的是？","我想先自己消化","这对我的心理健康有帮助","我想被看见真实的自己","我在学着对自己负责","reason_0|reason_1|reason_2|reason_3","sensitive"
